modelo,tipo,imagen_idx,paso,prob
Swin,insertion,0,23,0.4689268469810486
Swin,insertion,0,24,0.4860318601131439
Swin,insertion,0,25,0.5091884136199951
Swin,insertion,0,26,0.5741364359855652
Swin,insertion,0,27,0.5376338958740234
Swin,insertion,0,28,0.5034575462341309
Swin,insertion,0,29,0.4873988926410675
Swin,insertion,0,30,0.5306123495101929
Swin,insertion,0,31,0.47600534558296204
Swin,insertion,0,32,0.4544774293899536
Swin,insertion,0,33,0.4688819646835327
Swin,insertion,0,34,0.5175444483757019
Swin,insertion,0,35,0.49323904514312744
Swin,insertion,0,36,0.5099507570266724
Swin,insertion,0,37,0.4812982678413391
Swin,insertion,0,38,0.5268149375915527
Swin,insertion,0,39,0.5539485812187195
Swin,insertion,0,40,0.5701262950897217
Swin,insertion,0,41,0.5739879012107849
Swin,insertion,0,42,0.5808737277984619
Swin,insertion,0,43,0.6047742962837219
Swin,insertion,0,44,0.582188606262207
Swin,insertion,0,45,0.5621336698532104
Swin,insertion,0,46,0.6044616103172302
Swin,insertion,0,47,0.5980319976806641
Swin,insertion,0,48,0.6282811760902405
Swin,insertion,0,49,0.6312457919120789
Swin,insertion,1,0,0.3537258207798004
Swin,insertion,1,1,0.3737049400806427
Swin,insertion,1,2,0.4678366184234619
Swin,insertion,1,3,0.5163646340370178
Swin,insertion,1,4,0.4670400023460388
Swin,insertion,1,5,0.49277329444885254
Swin,insertion,1,6,0.5085870027542114
Swin,insertion,1,7,0.4867646098136902
Swin,insertion,1,8,0.4113513231277466
Swin,insertion,1,9,0.4178527891635895
Swin,insertion,1,10,0.44462189078330994
Swin,insertion,1,11,0.47340819239616394
Swin,insertion,1,12,0.49583959579467773
Swin,insertion,1,13,0.4644068777561188
Swin,insertion,1,14,0.5154238939285278
Swin,insertion,1,15,0.5844554305076599
Swin,insertion,1,16,0.5572912693023682
Swin,insertion,1,17,0.5280080437660217
Swin,insertion,1,18,0.47277453541755676
Swin,insertion,1,19,0.5050424933433533
Swin,insertion,1,20,0.4834122061729431
Swin,insertion,1,21,0.514010488986969
Swin,insertion,1,22,0.5188336968421936
Swin,insertion,1,23,0.5335975289344788
Swin,insertion,1,24,0.5715829133987427
Swin,insertion,1,25,0.6320187449455261
Swin,insertion,1,26,0.6270694732666016
Swin,insertion,1,27,0.600903332233429
Swin,insertion,1,28,0.6082018613815308
Swin,insertion,1,29,0.5897499322891235
Swin,insertion,1,30,0.6233557462692261
Swin,insertion,1,31,0.5763252973556519
Swin,insertion,1,32,0.5950032472610474
Swin,insertion,1,33,0.5955133438110352
Swin,insertion,1,34,0.6046183705329895
Swin,insertion,1,35,0.5750292539596558
Swin,insertion,1,36,0.5715999603271484
Swin,insertion,1,37,0.5620129108428955
Swin,insertion,1,38,0.6130886077880859
Swin,insertion,1,39,0.5895844101905823
Swin,insertion,1,40,0.5869958400726318
Swin,insertion,1,41,0.6035879254341125
Swin,insertion,1,42,0.5717623829841614
Swin,insertion,1,43,0.555283784866333
Swin,insertion,1,44,0.543027400970459
Swin,insertion,1,45,0.6117275357246399
Swin,insertion,1,46,0.5849319696426392
Swin,insertion,1,47,0.5920999646186829
Swin,insertion,1,48,0.5883153080940247
Swin,insertion,1,49,0.5985870361328125
Swin,insertion,2,0,0.3434942960739136
Swin,insertion,2,1,0.4230218827724457
Swin,insertion,2,2,0.4706314206123352
Swin,insertion,2,3,0.42223241925239563
Swin,insertion,2,4,0.4611526131629944
Swin,insertion,2,5,0.47918808460235596
Swin,insertion,2,6,0.5252419710159302
Swin,insertion,2,7,0.5642212629318237
Swin,insertion,2,8,0.583738386631012
Swin,insertion,2,9,0.5581789016723633
Swin,insertion,2,10,0.5499938726425171
Swin,insertion,2,11,0.5048525929450989
Swin,insertion,2,12,0.5303831100463867
Swin,insertion,2,13,0.5388301014900208
Swin,insertion,2,14,0.5418593287467957
Swin,insertion,2,15,0.44286012649536133
Swin,insertion,2,16,0.4966648519039154
Swin,insertion,2,17,0.5095391273498535
Swin,insertion,2,18,0.5041397213935852
Swin,insertion,2,19,0.5193706750869751
Swin,insertion,2,20,0.5377312302589417
Swin,insertion,2,21,0.5446169972419739
Swin,insertion,2,22,0.5305801630020142
Swin,insertion,2,23,0.5034749507904053
Swin,insertion,2,24,0.4881730079650879
Swin,insertion,2,25,0.4979473352432251
Swin,insertion,2,26,0.47417303919792175
Swin,insertion,2,27,0.4835089147090912
Swin,insertion,2,28,0.4831881821155548
Swin,insertion,2,29,0.5165525078773499
Swin,insertion,2,30,0.5361840724945068
Swin,insertion,2,31,0.5223321914672852
Swin,insertion,2,32,0.509922444820404
Swin,insertion,2,33,0.5180365443229675
Swin,insertion,2,34,0.4912140965461731
Swin,insertion,2,35,0.46604394912719727
Swin,insertion,2,36,0.5013925433158875
Swin,insertion,2,37,0.4930770695209503
Swin,insertion,2,38,0.5222806334495544
Swin,insertion,2,39,0.5079845786094666
Swin,insertion,2,40,0.515747606754303
Swin,insertion,2,41,0.5208483934402466
Swin,insertion,2,42,0.485057532787323
Swin,insertion,2,43,0.505863606929779
Swin,insertion,2,44,0.5302894115447998
Swin,insertion,2,45,0.5166213512420654
Swin,insertion,2,46,0.5269359946250916
Swin,insertion,2,47,0.523771345615387
Swin,insertion,2,48,0.4971292316913605
Swin,insertion,2,49,0.5061640739440918
Swin,insertion,3,0,0.4101383090019226
Swin,insertion,3,1,0.5074699521064758
Swin,insertion,3,2,0.4803187847137451
Swin,insertion,3,3,0.4201264977455139
Swin,insertion,3,4,0.529201328754425
Swin,insertion,3,5,0.5086011290550232
Swin,insertion,3,6,0.5640562176704407
Swin,insertion,3,7,0.5385797619819641
Swin,insertion,3,8,0.6229261755943298
Swin,insertion,3,9,0.6551936268806458
Swin,insertion,3,10,0.6858627796173096
Swin,insertion,3,11,0.6804630160331726
Swin,insertion,3,12,0.615513801574707
Swin,insertion,3,13,0.6782146692276001
Swin,insertion,3,14,0.6925265192985535
Swin,insertion,3,15,0.6985152959823608
