modelo,tipo,imagen_idx,paso,prob
BEiT,deletion,2,27,0.7009485960006714
BEiT,deletion,2,28,0.691921055316925
BEiT,deletion,2,29,0.749211847782135
BEiT,deletion,2,30,0.6826765537261963
BEiT,deletion,2,31,0.7662662863731384
BEiT,deletion,2,32,0.7416297793388367
BEiT,deletion,2,33,0.6769788861274719
BEiT,deletion,2,34,0.6765047311782837
BEiT,deletion,2,35,0.6501049995422363
BEiT,deletion,2,36,0.6667592525482178
BEiT,deletion,2,37,0.6785029768943787
BEiT,deletion,2,38,0.7210185527801514
BEiT,deletion,2,39,0.6828403472900391
BEiT,deletion,2,40,0.6911205053329468
BEiT,deletion,2,41,0.6917827725410461
BEiT,deletion,2,42,0.7205917835235596
BEiT,deletion,2,43,0.5969415307044983
BEiT,deletion,2,44,0.6445077061653137
BEiT,deletion,2,45,0.461233526468277
BEiT,deletion,2,46,0.5677825808525085
BEiT,deletion,2,47,0.6491648554801941
BEiT,deletion,2,48,0.4699520170688629
BEiT,deletion,2,49,0.33163782954216003
BEiT,deletion,3,0,0.980082094669342
BEiT,deletion,3,1,0.9849355220794678
BEiT,deletion,3,2,0.9872936010360718
BEiT,deletion,3,3,0.9866623282432556
BEiT,deletion,3,4,0.9844680428504944
BEiT,deletion,3,5,0.9816309809684753
BEiT,deletion,3,6,0.9761349558830261
BEiT,deletion,3,7,0.975191593170166
BEiT,deletion,3,8,0.9748507142066956
BEiT,deletion,3,9,0.976442277431488
BEiT,deletion,3,10,0.9656697511672974
BEiT,deletion,3,11,0.9445484280586243
BEiT,deletion,3,12,0.9585962891578674
BEiT,deletion,3,13,0.9599382877349854
BEiT,deletion,3,14,0.9481358528137207
BEiT,deletion,3,15,0.9485194087028503
BEiT,deletion,3,16,0.9344013929367065
BEiT,deletion,3,17,0.9473141431808472
BEiT,deletion,3,18,0.9491169452667236
BEiT,deletion,3,19,0.9457836151123047
BEiT,deletion,3,20,0.9379664063453674
BEiT,deletion,3,21,0.9438319206237793
BEiT,deletion,3,22,0.9450652599334717
BEiT,deletion,3,23,0.9475075006484985
