modelo,imagen_idx,shap_abs_total,shap_abs_media,shap_abs_max,shap_pos_ratio,shap_neg_ratio,shap_top10_share,shap_entropy_norm,shap_area_top_percentil,shap_centro_y,shap_centro_x
BEiT,0,0.5164961814880371,1.0293690138496459e-05,7.16486683813855e-05,0.9230917096138,0.0769081711769104,0.29701727628707886,0.9718379511667825,0.10546875,123.43323150363831,107.96026011670018
BEiT,1,0.3617142140865326,7.208908755274024e-06,8.472547051496804e-05,0.973357081413269,0.02664285898208618,0.3088284432888031,0.9678135594534432,0.10546875,99.16019188690552,114.55127849027441
BEiT,2,0.32032719254493713,6.384072094078874e-06,0.00013209250755608082,0.9674390554428101,0.032561007887125015,0.3611888885498047,0.9532624664240257,0.1015625,126.27406771219849,125.31728838921622
BEiT,3,0.17212434113025665,3.4304118798900163e-06,3.100185494986363e-05,0.8563298583030701,0.1436702162027359,0.3708696663379669,0.9573115298182211,0.1015625,105.54415543745934,113.46604374087684
